"runId";"test name";"dim";"algo";"running time (s)";"comparsions count"
"59";"diag";"2000";"NSGA2";"0,067706";"3998000"
"60";"square";"2000";"my";"0,005086";"141096"
"60";"square";"2000";"ENLU";"0,045607";"780580"
"60";"square";"2000";"NSGA2";"0,087777";"3998000"
"60";"parallel fronts";"2000";"my";"0,002412";"77711"
"60";"parallel fronts";"2000";"ENLU";"0,006246";"267294"
"60";"parallel fronts";"2000";"NSGA2";"0,074761";"3998000"
"60";"circle fronts";"2000";"my";"0,016267";"411599"
"60";"circle fronts";"2000";"ENLU";"0,328879";"2164887"
"60";"circle fronts";"2000";"NSGA2";"0,128602";"3998000"
"60";"stripe";"2000";"my";"0,019403";"309394"
"60";"stripe";"2000";"ENLU";"0,206005";"968654"
"60";"stripe";"2000";"NSGA2";"0,10599";"3998000"
"60";"diag";"2000";"my";"0,001751";"37927"
"60";"diag";"2000";"ENLU";"0,001458";"1999"
"60";"diag";"2000";"NSGA2";"0,114702";"3998000"
"61";"square";"2000";"my";"0,007525";"139337"
"61";"square";"2000";"ENLU";"0,036869";"626094"
"61";"square";"2000";"NSGA2";"0,090912";"3998000"
"61";"parallel fronts";"2000";"my";"0,002846";"78669"
"61";"parallel fronts";"2000";"ENLU";"0,005023";"263287"
"61";"parallel fronts";"2000";"NSGA2";"0,075627";"3998000"
"61";"circle fronts";"2000";"my";"0,016289";"405142"
"61";"circle fronts";"2000";"ENLU";"0,280811";"2191674"
"61";"circle fronts";"2000";"NSGA2";"0,090564";"3998000"
"61";"stripe";"2000";"my";"0,015622";"337200"
"61";"stripe";"2000";"ENLU";"0,183726";"1022995"
"61";"stripe";"2000";"NSGA2";"0,090625";"3998000"
"61";"diag";"2000";"my";"0,000921";"37927"
"61";"diag";"2000";"ENLU";"0,000798";"1999"
"61";"diag";"2000";"NSGA2";"0,070582";"3998000"
"62";"square";"2000";"my";"0,006175";"141717"
"62";"square";"2000";"ENLU";"0,039473";"711056"
"62";"square";"2000";"NSGA2";"0,087059";"3998000"
"62";"parallel fronts";"2000";"my";"0,002709";"78786"
"62";"parallel fronts";"2000";"ENLU";"0,005783";"302210"
"62";"parallel fronts";"2000";"NSGA2";"0,074251";"3998000"
"62";"circle fronts";"2000";"my";"0,016227";"384253"
"62";"circle fronts";"2000";"ENLU";"0,260236";"2105049"
"62";"circle fronts";"2000";"NSGA2";"0,091137";"3998000"
"62";"stripe";"2000";"my";"0,013804";"311053"
"62";"stripe";"2000";"ENLU";"0,168569";"981820"
"62";"stripe";"2000";"NSGA2";"0,087508";"3998000"
"62";"diag";"2000";"my";"0,001454";"37927"
"62";"diag";"2000";"ENLU";"0,00084";"1999"
"62";"diag";"2000";"NSGA2";"0,072224";"3998000"
"63";"square";"2000";"my";"0,005525";"136844"
"63";"square";"2000";"ENLU";"0,035456";"682782"
"63";"square";"2000";"NSGA2";"0,089109";"3998000"
"63";"parallel fronts";"2000";"my";"0,002482";"80097"
"63";"parallel fronts";"2000";"ENLU";"0,005152";"255718"
"63";"parallel fronts";"2000";"NSGA2";"0,070969";"3998000"
"63";"circle fronts";"2000";"my";"0,017926";"389604"
"63";"circle fronts";"2000";"ENLU";"0,268639";"2002542"
"63";"circle fronts";"2000";"NSGA2";"0,092395";"3998000"
"63";"stripe";"2000";"my";"0,012389";"291612"
"63";"stripe";"2000";"ENLU";"0,160657";"918430"
"63";"stripe";"2000";"NSGA2";"0,090556";"3998000"
"63";"diag";"2000";"my";"0,001498";"37927"
"63";"diag";"2000";"ENLU";"0,000808";"1999"
"63";"diag";"2000";"NSGA2";"0,068412";"3998000"
"64";"square";"2000";"my";"0,005991";"147429"
"64";"square";"2000";"ENLU";"0,044793";"869154"
"64";"square";"2000";"NSGA2";"0,08738";"3998000"
"64";"parallel fronts";"2000";"my";"0,002426";"80662"
"64";"parallel fronts";"2000";"ENLU";"0,005325";"265977"
"64";"parallel fronts";"2000";"NSGA2";"0,071011";"3998000"
"64";"circle fronts";"2000";"my";"0,016377";"397016"
"64";"circle fronts";"2000";"ENLU";"0,265691";"2165157"
"64";"circle fronts";"2000";"NSGA2";"0,090551";"3998000"
"64";"stripe";"2000";"my";"0,016501";"354973"
"64";"stripe";"2000";"ENLU";"0,183154";"1045873"
"64";"stripe";"2000";"NSGA2";"0,08618";"3998000"
"64";"diag";"2000";"my";"0,000934";"37927"
"64";"diag";"2000";"ENLU";"0,001082";"1999"
"64";"diag";"2000";"NSGA2";"0,073423";"3998000"
"65";"square";"2000";"my";"0,007454";"139344"
"65";"square";"2000";"ENLU";"0,035485";"683276"
"65";"square";"2000";"NSGA2";"0,087018";"3998000"
"65";"parallel fronts";"2000";"my";"0,002434";"79080"
"65";"parallel fronts";"2000";"ENLU";"0,005742";"276780"
"65";"parallel fronts";"2000";"NSGA2";"0,073403";"3998000"
"65";"circle fronts";"2000";"my";"0,014427";"355058"
"65";"circle fronts";"2000";"ENLU";"0,244049";"2059422"
"65";"circle fronts";"2000";"NSGA2";"0,091648";"3998000"
"65";"stripe";"2000";"my";"0,013719";"329625"
"65";"stripe";"2000";"ENLU";"0,239629";"1018164"
"65";"stripe";"2000";"NSGA2";"0,109186";"3998000"
"65";"diag";"2000";"my";"0,001568";"37927"
"65";"diag";"2000";"ENLU";"0,000913";"1999"
"65";"diag";"2000";"NSGA2";"0,088926";"3998000"
"66";"square";"2000";"my";"0,00587";"140562"
"66";"square";"2000";"ENLU";"0,054203";"733910"
"66";"square";"2000";"NSGA2";"0,098577";"3998000"
"66";"parallel fronts";"2000";"my";"0,002928";"79433"
"66";"parallel fronts";"2000";"ENLU";"0,006468";"305980"
"66";"parallel fronts";"2000";"NSGA2";"0,078843";"3998000"
"66";"circle fronts";"2000";"my";"0,017966";"411965"
"66";"circle fronts";"2000";"ENLU";"0,2745";"2254457"
"66";"circle fronts";"2000";"NSGA2";"0,094146";"3998000"
"66";"stripe";"2000";"my";"0,013942";"328511"
"66";"stripe";"2000";"ENLU";"0,171617";"991662"
"66";"stripe";"2000";"NSGA2";"0,090256";"3998000"
"66";"diag";"2000";"my";"0,001504";"37927"
"66";"diag";"2000";"ENLU";"0,000783";"1999"
"66";"diag";"2000";"NSGA2";"0,067975";"3998000"
"67";"square";"2000";"my";"0,005724";"148575"
"67";"square";"2000";"ENLU";"0,040839";"758844"
"67";"square";"2000";"NSGA2";"0,086346";"3998000"
"67";"parallel fronts";"2000";"my";"0,002479";"80936"
"67";"parallel fronts";"2000";"ENLU";"0,00551";"279854"
"67";"parallel fronts";"2000";"NSGA2";"0,07333";"3998000"
"67";"circle fronts";"2000";"my";"0,017707";"411276"
"67";"circle fronts";"2000";"ENLU";"0,262224";"2110353"
"67";"circle fronts";"2000";"NSGA2";"0,091296";"3998000"
"67";"stripe";"2000";"my";"0,013347";"311580"
"67";"stripe";"2000";"ENLU";"0,166956";"959317"
"67";"stripe";"2000";"NSGA2";"0,08678";"3998000"
"67";"diag";"2000";"my";"0,000974";"37927"
"67";"diag";"2000";"ENLU";"0,000849";"1999"
"67";"diag";"2000";"NSGA2";"0,076103";"3998000"
"68";"square";"2000";"my";"0,006927";"146707"
"68";"square";"2000";"ENLU";"0,035402";"690445"
"68";"square";"2000";"NSGA2";"0,087226";"3998000"
"68";"parallel fronts";"2000";"my";"0,002773";"78666"
"68";"parallel fronts";"2000";"ENLU";"0,006125";"296837"
"68";"parallel fronts";"2000";"NSGA2";"0,071476";"3998000"
"68";"circle fronts";"2000";"my";"0,017446";"381240"
"68";"circle fronts";"2000";"ENLU";"0,233788";"1820983"
"68";"circle fronts";"2000";"NSGA2";"0,093829";"3998000"
"68";"stripe";"2000";"my";"0,012953";"303011"
"68";"stripe";"2000";"ENLU";"0,165299";"972413"
"68";"stripe";"2000";"NSGA2";"0,086325";"3998000"
"68";"diag";"2000";"my";"0,000947";"37927"
"68";"diag";"2000";"ENLU";"0,000854";"1999"
"68";"diag";"2000";"NSGA2";"0,068647";"3998000"
"69";"square";"2000";"my";"0,008181";"145342"
"69";"square";"2000";"ENLU";"0,040411";"767003"
"69";"square";"2000";"NSGA2";"0,086843";"3998000"
"69";"parallel fronts";"2000";"my";"0,002708";"82570"
"69";"parallel fronts";"2000";"ENLU";"0,005491";"273266"
"69";"parallel fronts";"2000";"NSGA2";"0,072863";"3998000"
"69";"circle fronts";"2000";"my";"0,014533";"378864"
"69";"circle fronts";"2000";"ENLU";"0,254074";"2074801"
"69";"circle fronts";"2000";"NSGA2";"0,0921";"3998000"
"69";"stripe";"2000";"my";"0,012931";"312594"
"69";"stripe";"2000";"ENLU";"0,167233";"964427"
"69";"stripe";"2000";"NSGA2";"0,087518";"3998000"
"69";"diag";"2000";"my";"0,000928";"37927"
"69";"diag";"2000";"ENLU";"0,000974";"1999"
"69";"diag";"2000";"NSGA2";"0,071421";"3998000"
"70";"square";"2000";"my";"0,0081";"142442"
"70";"square";"2000";"ENLU";"0,035692";"692862"
"70";"square";"2000";"NSGA2";"0,088122";"3998000"
"70";"parallel fronts";"2000";"my";"0,002382";"78215"
"70";"parallel fronts";"2000";"ENLU";"0,005365";"259422"
"70";"parallel fronts";"2000";"NSGA2";"0,070928";"3998000"
"70";"circle fronts";"2000";"my";"0,018639";"402425"
"70";"circle fronts";"2000";"ENLU";"0,266149";"2132420"
"70";"circle fronts";"2000";"NSGA2";"0,090021";"3998000"
"70";"stripe";"2000";"my";"0,016676";"327686"
"70";"stripe";"2000";"ENLU";"0,179134";"992520"
"70";"stripe";"2000";"NSGA2";"0,086887";"3998000"
"70";"diag";"2000";"my";"0,001717";"37927"
"70";"diag";"2000";"ENLU";"0,000897";"1999"
"70";"diag";"2000";"NSGA2";"0,102763";"3998000"
"71";"square";"2000";"my";"0,006499";"141074"
"71";"square";"2000";"ENLU";"0,041474";"747492"
"71";"square";"2000";"NSGA2";"0,087038";"3998000"
"71";"parallel fronts";"2000";"my";"0,002563";"79455"
"71";"parallel fronts";"2000";"ENLU";"0,005841";"282467"
"71";"parallel fronts";"2000";"NSGA2";"0,076323";"3998000"
"71";"circle fronts";"2000";"my";"0,015305";"381175"
"71";"circle fronts";"2000";"ENLU";"0,315471";"2176046"
"71";"circle fronts";"2000";"NSGA2";"0,095776";"3998000"
"71";"stripe";"2000";"my";"0,015105";"308758"
"71";"stripe";"2000";"ENLU";"0,169392";"966255"
"71";"stripe";"2000";"NSGA2";"0,093091";"3998000"
"71";"diag";"2000";"my";"0,000808";"37927"
"71";"diag";"2000";"ENLU";"0,000956";"1999"
"71";"diag";"2000";"NSGA2";"0,071884";"3998000"
"72";"square";"2000";"my";"0,005692";"143142"
"72";"square";"2000";"ENLU";"0,040554";"729334"
"72";"square";"2000";"NSGA2";"0,087225";"3998000"
"72";"parallel fronts";"2000";"my";"0,003381";"80522"
"72";"parallel fronts";"2000";"ENLU";"0,005302";"278789"
"72";"parallel fronts";"2000";"NSGA2";"0,076069";"3998000"
"72";"circle fronts";"2000";"my";"0,016124";"378543"
"72";"circle fronts";"2000";"ENLU";"0,247297";"2019953"
"72";"circle fronts";"2000";"NSGA2";"0,091427";"3998000"
"72";"stripe";"2000";"my";"0,013809";"314631"
"72";"stripe";"2000";"ENLU";"0,169537";"994281"
"72";"stripe";"2000";"NSGA2";"0,086659";"3998000"
"72";"diag";"2000";"my";"0,000924";"37927"
"72";"diag";"2000";"ENLU";"0,000864";"1999"
"72";"diag";"2000";"NSGA2";"0,071481";"3998000"
"73";"square";"2000";"my";"0,005754";"141449"
"73";"square";"2000";"ENLU";"0,042399";"747957"
"73";"square";"2000";"NSGA2";"0,086307";"3998000"
"73";"parallel fronts";"2000";"my";"0,003684";"82362"
"73";"parallel fronts";"2000";"ENLU";"0,005685";"280397"
"73";"parallel fronts";"2000";"NSGA2";"0,070836";"3998000"
"73";"circle fronts";"2000";"my";"0,014989";"387791"
"73";"circle fronts";"2000";"ENLU";"0,272984";"2141044"
"73";"circle fronts";"2000";"NSGA2";"0,091345";"3998000"
"73";"stripe";"2000";"my";"0,013786";"319109"
"73";"stripe";"2000";"ENLU";"0,173518";"1000342"
"73";"stripe";"2000";"NSGA2";"0,086232";"3998000"
"73";"diag";"2000";"my";"0,001696";"37927"
"73";"diag";"2000";"ENLU";"0,000846";"1999"
"73";"diag";"2000";"NSGA2";"0,069786";"3998000"
"74";"square";"2000";"my";"0,005669";"145902"
"74";"square";"2000";"ENLU";"0,046223";"802309"
"74";"square";"2000";"NSGA2";"0,094286";"3998000"
"74";"parallel fronts";"2000";"my";"0,002488";"80288"
"74";"parallel fronts";"2000";"ENLU";"0,005922";"274334"
"74";"parallel fronts";"2000";"NSGA2";"0,071724";"3998000"
"74";"circle fronts";"2000";"my";"0,015501";"388006"
"74";"circle fronts";"2000";"ENLU";"0,251089";"1952116"
"74";"circle fronts";"2000";"NSGA2";"0,090563";"3998000"
"74";"stripe";"2000";"my";"0,014906";"335874"
"74";"stripe";"2000";"ENLU";"0,176074";"998696"
"74";"stripe";"2000";"NSGA2";"0,089055";"3998000"
"74";"diag";"2000";"my";"0,000928";"37927"
"74";"diag";"2000";"ENLU";"0,000844";"1999"
"74";"diag";"2000";"NSGA2";"0,074896";"3998000"
"75";"square";"2000";"my";"0,007977";"139879"
"75";"square";"2000";"ENLU";"0,036552";"700961"
"75";"square";"2000";"NSGA2";"0,087677";"3998000"
"75";"parallel fronts";"2000";"my";"0,002417";"79576"
"75";"parallel fronts";"2000";"ENLU";"0,005249";"262579"
"75";"parallel fronts";"2000";"NSGA2";"0,074538";"3998000"
"75";"circle fronts";"2000";"my";"0,015862";"388855"
"75";"circle fronts";"2000";"ENLU";"0,253631";"2005642"
"75";"circle fronts";"2000";"NSGA2";"0,090621";"3998000"
"75";"stripe";"2000";"my";"0,012512";"303477"
"75";"stripe";"2000";"ENLU";"0,164781";"964863"
"75";"stripe";"2000";"NSGA2";"0,086493";"3998000"
"75";"diag";"2000";"my";"0,000805";"37927"
"75";"diag";"2000";"ENLU";"0,000955";"1999"
"75";"diag";"2000";"NSGA2";"0,071483";"3998000"
"76";"square";"2000";"my";"0,0066";"146011"
"76";"square";"2000";"ENLU";"0,040034";"762944"
"76";"square";"2000";"NSGA2";"0,090335";"3998000"
"76";"parallel fronts";"2000";"my";"0,002555";"84296"
"76";"parallel fronts";"2000";"ENLU";"0,005773";"289606"
"76";"parallel fronts";"2000";"NSGA2";"0,071588";"3998000"
"76";"circle fronts";"2000";"my";"0,017324";"391077"
"76";"circle fronts";"2000";"ENLU";"0,249087";"2026903"
"76";"circle fronts";"2000";"NSGA2";"0,093528";"3998000"
"76";"stripe";"2000";"my";"0,013898";"318729"
"76";"stripe";"2000";"ENLU";"0,168173";"969746"
"76";"stripe";"2000";"NSGA2";"0,087819";"3998000"
"76";"diag";"2000";"my";"0,001218";"37927"
"76";"diag";"2000";"ENLU";"0,000881";"1999"
"76";"diag";"2000";"NSGA2";"0,096287";"3998000"
"77";"square";"2000";"my";"0,005884";"143342"
"77";"square";"2000";"ENLU";"0,042383";"756673"
"77";"square";"2000";"NSGA2";"0,086982";"3998000"
"77";"parallel fronts";"2000";"my";"0,002603";"81339"
"77";"parallel fronts";"2000";"ENLU";"0,005074";"247467"
"77";"parallel fronts";"2000";"NSGA2";"0,071107";"3998000"
"77";"circle fronts";"2000";"my";"0,029183";"388547"
"77";"circle fronts";"2000";"ENLU";"0,34451";"2166645"
"77";"circle fronts";"2000";"NSGA2";"0,109441";"3998000"
"77";"stripe";"2000";"my";"0,017888";"329410"
"77";"stripe";"2000";"ENLU";"0,210581";"991330"
"77";"stripe";"2000";"NSGA2";"0,102059";"3998000"
"77";"diag";"2000";"my";"0,001706";"37927"
"77";"diag";"2000";"ENLU";"0,00177";"1999"
"77";"diag";"2000";"NSGA2";"0,109739";"3998000"
"78";"square";"2000";"my";"0,009373";"138664"
"78";"square";"2000";"ENLU";"0,050642";"711673"
"78";"square";"2000";"NSGA2";"0,09117";"3998000"
"78";"parallel fronts";"2000";"my";"0,003623";"77627"
"78";"parallel fronts";"2000";"ENLU";"0,005215";"272205"
"78";"parallel fronts";"2000";"NSGA2";"0,078157";"3998000"
"78";"circle fronts";"2000";"my";"0,021697";"397055"
"78";"circle fronts";"2000";"ENLU";"0,260962";"2085936"
"78";"circle fronts";"2000";"NSGA2";"0,090791";"3998000"
"78";"stripe";"2000";"my";"0,014328";"324532"
"78";"stripe";"2000";"ENLU";"0,176086";"996772"
"78";"stripe";"2000";"NSGA2";"0,086717";"3998000"
"78";"diag";"2000";"my";"0,000907";"37927"
"78";"diag";"2000";"ENLU";"0,000903";"1999"
"78";"diag";"2000";"NSGA2";"0,07572";"3998000"
"79";"square";"2000";"my";"0,00785";"144229"
"79";"square";"2000";"ENLU";"0,039819";"708438"
"79";"square";"2000";"NSGA2";"0,086918";"3998000"
"79";"parallel fronts";"2000";"my";"0,002798";"81922"
"79";"parallel fronts";"2000";"ENLU";"0,005823";"266079"
"79";"parallel fronts";"2000";"NSGA2";"0,07181";"3998000"
"79";"circle fronts";"2000";"my";"0,015497";"365360"
"79";"circle fronts";"2000";"ENLU";"0,243018";"1958374"
"79";"circle fronts";"2000";"NSGA2";"0,090984";"3998000"
"79";"stripe";"2000";"my";"0,013962";"328384"
"79";"stripe";"2000";"ENLU";"0,178914";"993809"
"79";"stripe";"2000";"NSGA2";"0,085934";"3998000"
"79";"diag";"2000";"my";"0,000984";"37927"
"79";"diag";"2000";"ENLU";"0,000883";"1999"
"79";"diag";"2000";"NSGA2";"0,067775";"3998000"
"80";"square";"2000";"my";"0,006426";"140705"
"80";"square";"2000";"ENLU";"0,043291";"775561"
"80";"square";"2000";"NSGA2";"0,087498";"3998000"
"80";"parallel fronts";"2000";"my";"0,003382";"79086"
"80";"parallel fronts";"2000";"ENLU";"0,005843";"295726"
"80";"parallel fronts";"2000";"NSGA2";"0,073589";"3998000"
"80";"circle fronts";"2000";"my";"0,015987";"394439"
"80";"circle fronts";"2000";"ENLU";"0,269284";"2185371"
"80";"circle fronts";"2000";"NSGA2";"0,091644";"3998000"
"80";"stripe";"2000";"my";"0,015059";"347582"
"80";"stripe";"2000";"ENLU";"0,18383";"1021316"
"80";"stripe";"2000";"NSGA2";"0,086972";"3998000"
"80";"diag";"2000";"my";"0,000937";"37927"
"80";"diag";"2000";"ENLU";"0,000904";"1999"
"80";"diag";"2000";"NSGA2";"0,068436";"3998000"
"81";"square";"2000";"my";"0,006677";"139660"
"81";"square";"2000";"ENLU";"0,035989";"672339"
"81";"square";"2000";"NSGA2";"0,087974";"3998000"
"81";"parallel fronts";"2000";"my";"0,002577";"80375"
"81";"parallel fronts";"2000";"ENLU";"0,005218";"259821"
"81";"parallel fronts";"2000";"NSGA2";"0,072771";"3998000"
"81";"circle fronts";"2000";"my";"0,015875";"393973"
"81";"circle fronts";"2000";"ENLU";"0,253846";"1981193"
"81";"circle fronts";"2000";"NSGA2";"0,090631";"3998000"
"81";"stripe";"2000";"my";"0,013918";"309838"
"81";"stripe";"2000";"ENLU";"0,17401";"973987"
"81";"stripe";"2000";"NSGA2";"0,08642";"3998000"
"81";"diag";"2000";"my";"0,000942";"37927"
"81";"diag";"2000";"ENLU";"0,001007";"1999"
"81";"diag";"2000";"NSGA2";"0,067862";"3998000"
"82";"square";"2000";"my";"0,005644";"139239"
"82";"square";"2000";"ENLU";"0,034601";"647644"
"82";"square";"2000";"NSGA2";"0,089701";"3998000"
"82";"parallel fronts";"2000";"my";"0,002454";"80210"
"82";"parallel fronts";"2000";"ENLU";"0,004982";"257410"
"82";"parallel fronts";"2000";"NSGA2";"0,071717";"3998000"
"82";"circle fronts";"2000";"my";"0,01563";"395798"
"82";"circle fronts";"2000";"ENLU";"0,260874";"2112359"
"82";"circle fronts";"2000";"NSGA2";"0,090956";"3998000"
"82";"stripe";"2000";"my";"0,012912";"306393"
"82";"stripe";"2000";"ENLU";"0,165514";"970481"
"82";"stripe";"2000";"NSGA2";"0,089408";"3998000"
"82";"diag";"2000";"my";"0,000907";"37927"
"82";"diag";"2000";"ENLU";"0,000854";"1999"
"82";"diag";"2000";"NSGA2";"0,069199";"3998000"
"83";"square";"2000";"my";"0,005535";"141619"
"83";"square";"2000";"ENLU";"0,044391";"766878"
"83";"square";"2000";"NSGA2";"0,088";"3998000"
"83";"parallel fronts";"2000";"my";"0,003127";"79589"
"83";"parallel fronts";"2000";"ENLU";"0,005328";"271984"
"83";"parallel fronts";"2000";"NSGA2";"0,073273";"3998000"
"83";"circle fronts";"2000";"my";"0,015436";"393363"
"83";"circle fronts";"2000";"ENLU";"0,266002";"2148087"
"83";"circle fronts";"2000";"NSGA2";"0,091831";"3998000"
"83";"stripe";"2000";"my";"0,013912";"327459"
"83";"stripe";"2000";"ENLU";"0,174883";"1004727"
"83";"stripe";"2000";"NSGA2";"0,086275";"3998000"
"83";"diag";"2000";"my";"0,000951";"37927"
"83";"diag";"2000";"ENLU";"0,001288";"1999"
"83";"diag";"2000";"NSGA2";"0,104357";"3998000"
"84";"square";"2000";"my";"0,0081";"141294"
"84";"square";"2000";"ENLU";"0,064295";"836773"
"84";"square";"2000";"NSGA2";"0,11183";"3998000"
"84";"parallel fronts";"2000";"my";"0,002609";"81403"
"84";"parallel fronts";"2000";"ENLU";"0,0067";"266705"
"84";"parallel fronts";"2000";"NSGA2";"0,085678";"3998000"
"84";"circle fronts";"2000";"my";"0,018538";"395889"
"84";"circle fronts";"2000";"ENLU";"0,296395";"2084348"
"84";"circle fronts";"2000";"NSGA2";"0,132236";"3998000"
"84";"stripe";"2000";"my";"0,029391";"330846"
"84";"stripe";"2000";"ENLU";"0,22972";"1004000"
"84";"stripe";"2000";"NSGA2";"0,088193";"3998000"
"84";"diag";"2000";"my";"0,000916";"37927"
"84";"diag";"2000";"ENLU";"0,000869";"1999"
"84";"diag";"2000";"NSGA2";"0,06873";"3998000"
"85";"square";"2000";"my";"0,005828";"136679"
"85";"square";"2000";"ENLU";"0,043071";"743832"
"85";"square";"2000";"NSGA2";"0,086653";"3998000"
"85";"parallel fronts";"2000";"my";"0,0036";"80784"
"85";"parallel fronts";"2000";"ENLU";"0,005421";"283279"
"85";"parallel fronts";"2000";"NSGA2";"0,071804";"3998000"
"85";"circle fronts";"2000";"my";"0,015196";"380730"
"85";"circle fronts";"2000";"ENLU";"0,249799";"2026962"
"85";"circle fronts";"2000";"NSGA2";"0,090572";"3998000"
"85";"stripe";"2000";"my";"0,01428";"300974"
"85";"stripe";"2000";"ENLU";"0,17075";"946590"
"85";"stripe";"2000";"NSGA2";"0,086606";"3998000"
"85";"diag";"2000";"my";"0,001462";"37927"
"85";"diag";"2000";"ENLU";"0,000786";"1999"
"85";"diag";"2000";"NSGA2";"0,068043";"3998000"
"86";"square";"2000";"my";"0,006139";"137876"
"86";"square";"2000";"ENLU";"0,038838";"699667"
"86";"square";"2000";"NSGA2";"0,086903";"3998000"
"86";"parallel fronts";"2000";"my";"0,003429";"79908"
"86";"parallel fronts";"2000";"ENLU";"0,005243";"263025"
"86";"parallel fronts";"2000";"NSGA2";"0,071898";"3998000"
"86";"circle fronts";"2000";"my";"0,01669";"409314"
"86";"circle fronts";"2000";"ENLU";"0,277568";"2242529"
"86";"circle fronts";"2000";"NSGA2";"0,093431";"3998000"
"86";"stripe";"2000";"my";"0,01305";"300970"
"86";"stripe";"2000";"ENLU";"0,164013";"954826"
"86";"stripe";"2000";"NSGA2";"0,089827";"3998000"
"86";"diag";"2000";"my";"0,000843";"37927"
"86";"diag";"2000";"ENLU";"0,000783";"1999"
"86";"diag";"2000";"NSGA2";"0,072061";"3998000"
"87";"square";"2000";"my";"0,005264";"139490"
"87";"square";"2000";"ENLU";"0,039199";"722420"
"87";"square";"2000";"NSGA2";"0,086968";"3998000"
"87";"parallel fronts";"2000";"my";"0,002444";"79479"
"87";"parallel fronts";"2000";"ENLU";"0,005181";"256032"
"87";"parallel fronts";"2000";"NSGA2";"0,0741";"3998000"
